OBJECTID,GEOID10,Sum_ViolentCrime,Sum_PropertyCrime,Shape__Area,Shape__Length
7704,261635391002015,2,0,129258.291503906,1977.09711841084
7705,261635388002000,2,6,569120.521484375,3349.1137112613
7706,261635388002003,0,3,190345.578613281,1898.84115774188
7707,261635388002008,0,0,180540.418457031,1863.62790564991
7708,261635388002006,0,1,191450.362792969,1893.32605162011
7709,261635388001009,0,0,196732.602539063,1921.26762567482
7710,261635388001016,0,1,191889.979003906,1894.13676268908
7711,261635047003013,1,1,208535.733886719,2130.67889997504
7712,261635011003001,4,2,195885.923339844,1864.13739138783
7713,261635011003000,0,2,146845.103027344,1545.09315829732
7714,261635012002011,3,1,197913.754394531,1916.9385836941
7715,261635011003025,0,1,39021.9990234375,824.041520215082
7716,261635121004004,0,0,202064.790527344,1841.87392687401
7717,261635121001003,1,1,237505.287597656,2045.47971722109
7718,261635123001000,0,0,206395.724121094,1926.39235209448
7719,261635121001004,1,2,244243.26171875,2095.02968588294
7720,261635064002005,1,0,114686.232421875,1412.65143230944
7721,261635064002003,0,1,184084.48828125,1911.75809542793
7722,261635072002019,1,0,187337.852539063,1977.31482860476
7723,261635055002006,1,0,98655.1806640625,1276.42412082541
7724,261635052003000,3,3,224307.847167969,1999.24687333717
7725,261635052002005,0,2,206050.42578125,2021.83110809157
7726,261635054001012,0,3,166777.838378906,1731.03606499451
7727,261635052002012,1,2,256602.078125,2750.06129282933
7728,261635054004011,0,0,281289.211914063,2520.62352672661
7729,261635055002001,0,1,86188.0415039063,1180.71143331405
7730,261635055002000,0,1,70379.8051757813,1129.89829589263
7731,261635055001054,0,1,9163.93310546875,446.824157018313
7732,261635055001043,4,0,203146.96875,1898.83418371697
7733,261635055001042,0,1,191745.326660156,1829.0246499948
7734,261635044003005,3,3,363664.982910156,2678.21588367919
7735,261635055001041,0,1,144167.228027344,1614.17385242335
7736,261635143002002,0,0,296056.075195313,2672.88274449618
7737,261635012001028,0,1,151624.193359375,1667.64776795649
7738,261635013001008,0,1,108725.630371094,1333.46784089569
7739,261635013001016,0,0,21616.673828125,731.434782070046
7740,261635012001010,1,0,136535.732910156,1590.20725416172
7741,261635009001011,1,2,276676.630859375,2423.22150865354
7742,261635013005007,1,0,81111.4360351563,1147.54347766551
7743,261635013005003,0,1,179401.917480469,1821.68501289893
7744,261635014004023,3,4,337165.725585938,2504.57123663761
7745,261635013005022,0,2,179453.1171875,1822.1938548341
7746,261635013002002,0,0,192760.46484375,1904.61574438402
7747,261635013002009,1,1,198946.533691406,1947.63648839539
7748,261635020001002,1,3,304880.338378906,2586.95211442653
7749,261635467002011,1,2,214247.026123047,1952.70239661898
7750,261635460004008,0,2,205393.646728516,1932.22272408301
7751,261635460001004,2,1,222852.225341797,2003.14079982907
7752,261635460002001,0,1,208559.667480469,1952.25312029899
7753,261635343001009,1,1,230708.663085938,2195.05295674492
7754,261635248004008,0,0,66280.3647460938,1657.68716277561
7755,261635247004021,0,1,73837.0583496094,1851.61763724044
7756,261635247006005,4,7,1310559.57080078,7374.89490711166
7757,261635247006006,0,2,207091.241943359,1985.50266745744
7758,261635247003000,1,0,251973.538330078,2274.88110251872
7759,261635247003001,3,4,299507.532714844,2432.81352917809
7760,261635247004020,0,1,291465.765625,2370.31507711899
7761,261635247005010,0,2,287073.993408203,2347.41811013834
7762,261635248004005,0,1,203129.564941406,2028.31780755117
7763,261635248001001,0,2,270988.382568359,2287.84404937739
7764,261635248001006,2,2,249507.85546875,2153.81417278072
7765,261635169001011,0,1,341377,2864.74975010794
7766,261635172001016,0,1,18947.0905761719,726.264806993875
7767,261635167002002,0,0,46274.2534179688,1725.36687825416
7768,261635166002011,1,1,49921.9951171875,1869.40458641628
7769,261635166002013,1,1,3294.87060546875,229.898026668638
7770,261635344001003,4,2,427936.955810547,2985.24166430709
7771,261635366002009,0,0,204508.938232422,4760.99796970676
7772,261635013005013,0,0,194092.783203125,1868.76835977012
7773,261635121004020,0,0,27692.81640625,886.733718536442
7774,261635394001006,0,2,208013.815429688,1948.46637096022
7775,261635394001009,1,3,207551.720214844,1946.69556732601
7776,261635387003017,1,1,192475.031738281,1901.21961996524
7777,261635387002004,0,12,1354136.05126953,5724.68226791308
7778,261635394002014,1,1,214055.093261719,1987.35686430015
7779,261635354001017,0,4,874155.264648438,5659.12302866107
7780,261639850001005,0,1,913543.823486328,3887.99626137203
7781,261635064002010,0,0,150764.056640625,1622.49199817122
7782,261635218001014,0,4,179675.830566406,1720.84737361319
7783,261635396002005,3,2,210790.983398438,1950.78241684252
7784,261635396002022,1,4,199828.850097656,1925.85166568415
7785,261635411002007,2,2,252447.103027344,2475.14470024646
7786,261635411004006,1,1,212206.009277344,1958.12046019169
7787,261635394003012,1,1,192440.041015625,1882.16020218523
7788,261635396002028,1,3,212027.225585938,2006.25381108142
7789,261635395002000,0,1,214329.030273438,1972.46956236207
7790,261635394001004,1,6,222337.283203125,1992.38528727383
7791,261635394003025,0,1,48816.3208007813,1463.4347353761
7792,261635406003005,0,3,200481.826171875,1971.31855602149
7793,261635406003014,0,3,210958.670410156,2154.63324844017
7794,261635406003015,4,6,251094.51953125,2301.68430094512
7795,261635405004011,1,3,350292.792480469,2914.56321059224
7796,261635405003005,0,2,234605.745605469,2079.63899991757
7797,261635406003000,0,0,7104.26708984375,423.695542610203
7798,261635042002001,1,1,329855.423828125,2434.89309469735
7799,261635042002004,0,0,285653.028808594,2337.47214217315
7800,261635042003003,0,1,224864.753417969,2192.96660649565
7801,261635074003003,1,3,273123.1484375,2373.56137796703
7802,261635074003000,5,1,266068.404296875,2289.5501781208
7803,261635071002004,2,2,295658.246582031,2435.76063515135
7804,261635074001009,2,3,224498.327636719,2074.90412698491
7805,261635071001005,0,5,220661.351074219,2151.89759815663
7806,261635107001007,0,0,162019.310546875,1726.58234265205
7807,261635107001003,1,1,215787.770019531,2186.0981831904
7808,261635107001012,4,5,658607.837402344,3651.71841679051
7809,261635121001008,0,7,192629.814453125,1906.51613916049
7810,261635121001006,3,3,223368.258789063,2026.2754777877
7811,261635124003005,2,0,203000.001953125,1982.13212457091
7812,261635124003004,4,4,206264.098632813,1991.57135219674
7813,261635121004007,0,1,140173.791503906,1568.49199224189
7814,261635124002002,1,1,244509.077148438,2048.50963906141
7815,261635012002005,2,0,265350.198242188,2443.41468351521
7816,261635333001005,0,0,260503.352294922,2323.60860163903
7817,261635221002011,1,0,251265.163574219,2126.56777799523
7818,261635223001045,0,1,22758.8874511719,677.284511392081
7819,261635221002001,0,0,4097.09814453125,264.864013739154
7820,261635114001010,0,0,161982.812988281,1682.66466286639
7821,261635069005000,1,1,222699.587402344,2191.78850013732
7822,261635070003018,0,0,117723.942871094,1414.85498254207
7823,261635070003008,0,1,115849.701660156,1400.46909242041
7824,261635070002004,2,0,1001154.81152344,4140.99240596414
7825,261635069002004,2,3,241303.1171875,2281.05631122612
7826,261635071004012,4,5,136240.033691406,1561.42723083126
7827,261635071004014,1,5,230269.425292969,2267.08614234716
7828,261635070003025,0,1,145952.25390625,1541.97110574652
7829,261635221002034,1,0,223211.637451172,1898.15809893599
7830,261635072002024,1,0,32102.6303710938,739.21465546369
7831,261635064002008,0,0,399888.546386719,2603.7978017376
7832,261635070002020,0,4,169874.701171875,1710.50975085263
7833,261635070002011,1,1,192136.46484375,1899.87261102704
7834,261635064002016,0,2,225741.725097656,2130.82248145247
7835,261635066001006,0,1,229186.647949219,2252.03184771114
7836,261635066001007,0,1,228445.623046875,2250.54765359699
7837,261635069001006,2,0,258422.134277344,2429.34410371513
7838,261635066001011,1,9,246668.158203125,2397.57560438219
7839,261635070001006,0,0,191619.997558594,1870.30944504867
7840,261635067001029,3,1,173210.813964844,1793.76589362603
7841,261635066003003,0,4,234649.297851563,2220.21608876278
7842,261635032003022,1,5,220320.061523438,1987.72354646332
7843,261635032001013,2,3,210949.745117188,1962.73060941238
7844,261635032001001,3,1,198512.061523438,1865.74530370905
7845,261635031003008,3,8,218669.4453125,1983.88728411764
7846,261635031001020,1,1,220688.455078125,1991.73856387633
7847,261635002004010,3,6,150808.218261719,1612.06653686752
7848,261635002004006,2,5,366629.741210938,2924.63780706783
7849,261635002001007,0,2,216304.127441406,1976.34128723478
7850,261635002002000,8,2,204140.677734375,1943.19950801598
7851,261635002002006,1,1,214167.026367188,1970.64498873863
7852,261635001001006,2,5,217154.325683594,1979.21498904734
7853,261635001001007,0,5,219411.076660156,1993.25978849357
7854,261635020001023,0,0,155652.63671875,2279.02484470891
7855,261635124001006,0,2,203743.842773438,2022.16349551701
7856,261635013003006,0,6,213783.396972656,1991.5528802547
7857,261635013003002,3,1,190136.526855469,1896.49597204627
7858,261635020002000,0,1,224842.998535156,2023.86933627579
7859,261635020002007,0,1,199474.299316406,1924.88097430272
7860,261635020002006,0,1,214917.177734375,1971.69912673258
7861,261635365004020,0,2,266908.985839844,2374.35444938387
7862,261635341002001,0,2,55482.0407714844,1534.72785812748
7863,261635305003008,1,4,92332.9013671875,1248.45835409177
7864,261635305003009,2,1,141983.936767578,1572.1151337627
7865,261635305002008,2,7,388621.936767578,3131.42560487587
7866,261635305002001,2,5,378510.828125,2921.93896855462
7867,261635264001009,4,0,194366.730957031,1866.54921474662
7868,261635264001011,0,0,62059.3862304688,2266.40900935567
7869,261635258001005,1,8,218690.321777344,1988.82605680462
7870,261635257003006,4,8,230139.727783203,2356.83640777556
7871,261635258001004,1,1,278304.616455078,2329.13617883467
7872,261635257003004,4,9,236213.787597656,2043.41753325118
7873,261635264001006,0,1,131992.582275391,1466.08381323321
7874,261635258002001,0,0,69209.36328125,1161.53033631999
7875,261635258002008,0,0,129534.119140625,1439.08385832526
7876,261635257003008,1,3,281128.403320313,2569.09776147276
7877,261635257001009,0,2,145619.285888672,1620.61628717265
7878,261635258002013,0,2,125108.930664063,1433.47517758468
7879,261635240001000,0,1,2503602.78930664,9354.52394833432
7880,261635241001011,0,1,202128.022216797,1973.52934066278
7881,261635241001010,1,2,248695.521972656,2271.33703467119
7882,261635241001007,0,2,175019.307128906,1780.23235187497
7883,261635240001012,1,1,238179.033203125,2156.60412248647
7884,261635242006003,1,4,221336.092773438,2015.79875358677
7885,261635242005006,3,1,253211.714355469,2434.64623428121
7886,261635242006002,1,0,107727.136474609,1568.90654474895
7887,261635129002006,1,6,240345.248779297,2134.12418108601
7888,261635129002019,0,2,621424.299560547,3318.94398334076
7889,261635133001016,0,8,973844.613769531,5915.87417885182
7890,261635137003007,2,1,319305.303466797,2835.06070347658
7891,261635126002000,4,2,525769.417480469,3693.46107165917
7892,261635126001005,1,1,393445.994873047,3397.91479094636
7893,261635124001012,0,9,305769.260253906,2774.47386843835
7894,261635126001004,1,1,405863.353759766,3298.62232991354
7895,261635129003000,5,4,260570.866699219,2166.44024367693
7896,261635020001021,2,3,291801.984375,2660.73325665701
7897,261635129001003,1,1,202599.672119141,2017.96482785915
7898,261635129002016,4,3,698806.690429688,5336.47595836233
7899,261635129002017,0,2,702351.100097656,5344.40500081106
7900,261635132002002,2,0,448560.572509766,3173.98761202375
7901,261635132001001,2,5,521064.370117188,5305.43399172726
7902,261635133001000,3,2,358704.821044922,3651.77497515074
7903,261635126002004,0,1,514569.226806641,4084.53148179806
7904,261635126002007,0,1,284723.770996094,2537.85290818198
7905,261639852001015,0,5,790340.276611328,5375.98548034228
7906,261635137001000,0,0,2233873.82348633,6600.70522453067
7907,261635133002008,0,1,148106.528320313,1539.64993345584
7908,261635133002006,0,2,113434.072509766,1361.55040806508
7909,261635133002012,0,3,228790.76171875,2045.86318261285
7910,261635247004016,0,0,214338.743408203,2175.76529698927
7911,261635248004000,0,2,209910.74609375,2134.77848784916
7912,261635247004010,0,0,300297.978515625,2505.75991134602
7913,261635249002045,0,0,155088.872070313,1630.25381049267
7914,261635247006015,0,4,241077.299804688,3270.33879367029
7915,261635250001011,0,0,415418.997802734,2893.04939010928
7916,261635249002000,0,0,15625.7646484375,904.003595426139
7917,261635172001082,0,9,127643.744628906,2614.13868078323
7918,261635188002044,0,1,133098.610839844,1652.84915418893
7919,261635189001052,0,4,373491.52734375,2538.39957754957
7920,261635189001101,0,7,153933.840087891,1812.98925214961
7921,261635170001015,0,4,87649.9482421875,1627.17208720803
7922,261635170001009,2,7,145365.388671875,4736.04727881169
7923,261635186001018,2,2,147621.773925781,1544.25818560227
7924,261635186001020,0,0,196564.623046875,1775.01062984712
7925,261635188001029,0,1,90195.2331542969,1201.74056494285
7926,261635186002005,0,0,457432.743164063,3138.67489428068
7927,261635334002004,1,0,61211.640625,1154.26161525646
7928,261639851001111,0,1,309212.954833984,3123.18197868943
7929,261635248003006,0,2,241614.279052734,2110.68106748829
7930,261635363001004,0,3,113450.289550781,1365.54455222136
7931,261635168002016,2,3,191215.127685547,1932.40431580772
7932,261635168002018,0,0,202944.673095703,2006.23061025403
7933,261635168002001,1,1,230563.392578125,2192.41269830624
7934,261635168001021,4,6,250154.049316406,2320.66472439196
7935,261635168001024,0,4,163454.850830078,1728.6954775479
7936,261635168001030,0,0,131442.317382813,1498.70194118802
7937,261635159001020,0,0,222781.211425781,1965.39402923139
7938,261635047001017,1,1,206260.271972656,1984.37455413995
7939,261635159001034,0,0,196316.947753906,1901.15348068886
7940,261635159001031,4,0,376828.857666016,3195.25756923341
7941,261635159001036,0,3,153620.815673828,1690.65542473711
7942,261635142003000,2,4,648480.541259766,4123.86682140405
7943,261635047001019,0,3,158293.8046875,1678.06178605066
7944,261635009001005,5,10,293911.264648438,2590.5909799766
7945,261635015001001,0,2,146259.532714844,1630.42193827365
7946,261635015001006,3,4,176843.721679688,1855.44225054418
7947,261635015001010,2,1,179890.878417969,1859.49041532722
7948,261635015004008,6,7,1859775.11230469,6371.14035251893
7949,261635015004006,0,4,229721.787109375,2070.19513387581
7950,261635453002013,0,5,225534.098632813,2017.73726375544
7951,261635459001005,0,10,445104.028808594,3339.10269659797
7952,261635458005006,0,10,428171.322509766,3294.3154963494
7953,261635458001008,0,9,417094.163574219,3279.03283939776
7954,261635460005009,0,9,217633.565429688,1981.065089427
7955,261635460002004,1,2,219227.961425781,1984.79609678727
7956,261635455004004,2,8,266748.285888672,2345.19823605524
7957,261635455004003,0,3,241883.152832031,2278.95421820485
7958,261635456005002,3,3,418993.264160156,3257.37840246626
7959,261635394002003,1,1,224256.552246094,2004.97798611289
7960,261635394002012,0,0,296268.587402344,2274.91364686789
7961,261635376003006,1,7,231429.954589844,2042.2055735908
7962,261635376003005,1,1,237872.645996094,2079.59655066416
7963,261635375004001,1,1,225480.501953125,2006.91948718915
7964,261635375005005,3,3,222820.452636719,1990.92664088686
7965,261635375005000,3,5,209604.420410156,1960.12974271667
7966,261635376003015,0,3,321800.65625,2670.44771369058
7967,261635376002003,2,3,245966.028320313,2209.68042591525
7968,261635375002003,1,4,230604.842773438,2007.56832952945
7969,261635375002006,3,3,407870.98828125,3260.42502763593
7970,261635377003009,0,0,301122.682617188,2452.42258413564
7971,261635435001018,0,0,191538.147949219,1897.09381553399
7972,261635435001000,0,0,196943.693847656,1913.79461204789
7973,261635064001014,0,0,136401.5703125,2145.18993075257
7974,261635042001004,0,1,62675.4565429688,1830.55418479306
7975,261635014002000,0,1,199572.025390625,1887.70236080629
7976,261635381002009,0,0,227103.770019531,5260.47395706092
7977,261635383001000,5,2,201996.765625,4156.60364496538
7978,261635436002004,2,0,309579.842773438,2539.40459966182
7979,261635436001007,0,2,250799.1484375,2241.07503748854
7980,261635436003004,0,0,286974.581542969,2487.92501489895
7981,261635302004010,2,1,39253.4633789063,826.527273722139
7982,261635303002011,0,1,605769.979980469,3995.23020630748
7983,261635316002002,0,2,32672.6274414063,2130.916100924
7984,261635016002011,1,5,229248.331542969,2098.30585996119
7985,261635189001072,0,1,133400.296875,1511.01125158171
7986,261635009001003,2,5,165432.696289063,1911.42769957071
7987,261635009001019,1,0,125200.576171875,1425.48217484534
7988,261635008001001,0,0,175779.897460938,1799.82549299376
7989,261635008001019,1,4,215176.083984375,2050.95446912995
7990,261635009001015,0,0,67338.8544921875,1495.19557866874
7991,261635408001000,0,4,35951.595703125,1246.18408817254
7992,261635015002011,1,2,104256.111816406,1368.38791276783
7993,261635110002029,0,3,176375.801757813,1783.95759402103
7994,261635047002009,0,0,237279.390625,2186.20637956969
7995,261635221001004,2,7,272665.861572266,2256.27022205881
7996,261635249001009,0,0,411040.455078125,3707.31533855544
7997,261635356004017,0,3,228452.084472656,2113.41916204974
7998,261635180002010,0,0,77634.5673828125,1932.38863992259
7999,261635114005007,2,0,335863.979980469,2557.39473031186
8000,261635323001003,0,0,53300.5246582031,1568.30696954413
10001,261635432003007,1,1,191086.903808594,1855.04726126263
10002,261635435002003,0,3,201793.338378906,1923.69942031525
10003,261635435002000,0,0,196434.463378906,1907.49130270989
10004,261635432003004,4,1,240553.274414063,2238.18559472509
10005,261635432003001,2,1,78484.7329101563,1108.52163647092
10006,261635015001018,0,1,22824.9560546875,715.449439503191
10007,261635185001012,1,0,101308.791503906,1317.11950932658
10008,261635163001010,0,0,222283.748046875,1915.9715492652
10009,261635163001002,0,1,339163.745361328,2900.96127015941
10010,261635152002008,2,1,190785.9375,1742.06340731607
10011,261635163001014,0,1,165241.939208984,1712.53631696765
10012,261635163001025,0,1,341128.503417969,2522.07905198064
10013,261635163001024,0,1,76385.9765625,1988.00503476915
10014,261635452003003,0,0,107253.712890625,4174.26503196607
10015,261635467001000,0,1,150901.380859375,1672.83707702907
10016,261635452003007,2,3,284072.843261719,2381.1086617626
10017,261635426004007,1,2,289508.607177734,2427.30321608199
10018,261635426001004,1,6,261544.276367188,2262.50305571337
10019,261635424001005,3,2,244426.066162109,2266.11535949465
10020,261635424001000,2,7,245650.045654297,2309.90524053468
10021,261635451003021,1,2,258564.754394531,2237.60093952849
10022,261635452004006,0,6,285530.678955078,2402.44019867178
10023,261635451002003,1,0,274278.5859375,2332.32473046716
10024,261635452004005,0,4,286360.009521484,2406.15506008826
10025,261635451002008,0,1,258872.085449219,2237.79491730704
10026,261635452003009,0,4,280820.678710938,2373.16264678415
10027,261635466002009,0,1,216388.564453125,1970.77937248314
10028,261635466003005,0,6,215469.982177734,1970.4442543177
10029,261635452001002,1,2,282970.767578125,2382.34314397442
10030,261635452001001,1,5,282128.408447266,2377.24177073841
10031,261635467001005,3,3,192762.472167969,1839.97042590637
10032,261635467002008,0,4,226835.846679688,2032.19428262998
10033,261635388002002,0,2,193633.587402344,1913.44163960096
10034,261635387003003,0,0,192390.40625,1899.16279265472
10035,261635389001002,1,8,291599.44140625,2229.42210152136
10036,261635394001005,2,3,208053.025390625,1948.81221945596
10037,261635394001010,0,7,208041.684082031,1948.39613743644
10038,261635394002000,0,2,199142.287109375,1928.6192771908
10039,261635394002023,2,6,196439.502441406,1925.04828532685
10040,261635223002050,0,1,54677.9772949219,1109.41160420467
10041,261635402005002,1,5,198417.578613281,1930.41789686244
10042,261635402005001,0,1,196857.498535156,1923.33001012579
10043,261635401001034,0,2,211066.445800781,1959.66079933099
10044,261635402005008,0,2,188075.536132813,1857.68408508369
10045,261635402006006,2,0,196214.458496094,1918.34993887815
10046,261635402005007,0,1,185181.01953125,1850.8155962202
10047,261635401003004,3,3,209981.082519531,1953.75406408499
10048,261635402004007,0,1,191612.565917969,1871.51089545701
10049,261635403005013,2,4,352333.166992188,2331.42356564613
10050,261635403005012,0,2,96030.623046875,1395.14469588184
10051,261635403004002,0,2,194457.427734375,1915.71585080838
10052,261635403004010,0,4,195018.567382813,1909.99784274499
10053,261635403005005,0,5,197116.520507813,1940.13903445207
10054,261635403004001,0,2,213223.357421875,1973.12400010875
10055,261635404004006,0,7,185263.172363281,1887.01143175224
10056,261635404004009,0,2,182023.967773438,1825.92128446193
10057,261635401002006,0,6,408365.619628906,3259.30938187462
10058,261635401003005,0,1,224703.5390625,2002.54980545102
10059,261635401001039,0,2,189079.689453125,1893.00288955816
10060,261635387001005,0,4,196401.8671875,1922.87885229666
10061,261635068001001,0,0,249694.682128906,2169.27630302397
10062,261635068004001,1,2,202117.921386719,2044.03778330533
10063,261635066004001,0,4,279367.188476563,2331.48986870941
10064,261635066004008,2,0,250971.468261719,2155.98946543544
10065,261635065001008,0,2,231571.694824219,2007.54603768283
10066,261635063002007,0,2,203599.677734375,1930.91883244705
10067,261635065001011,0,3,270815.134277344,2226.57750728982
10068,261635063003014,0,0,344868.340332031,2353.71698100027
10069,261635062002003,0,1,22740.2783203125,779.471926626694
10070,261635062002012,0,2,292931.187988281,2169.81256801712
10071,261635062002021,1,3,170377.0703125,1705.11398163097
10072,261635063002015,0,3,220948.517089844,2008.17826994048
10073,261635143001022,5,25,1611024.16601563,7390.87776889079
10074,261635043002003,3,4,289669.1015625,2370.6059413519
10075,261635043002006,0,2,373594.364746094,2771.69617560402
10076,261635043002008,4,3,297349.338378906,2639.24834114308
10077,261635122002010,0,0,130807.080566406,1466.11776865372
10078,261635040002006,0,2,237721.782226563,2200.73204451045
10079,261635040001013,0,1,281885.390136719,2352.4245806969
10080,261635188001043,0,1,77831.4631347656,1116.5161173835
10081,261635186002018,0,0,133900.900634766,1530.29690773885
10082,261635159001011,0,0,274984.372070313,2515.46022174971
10083,261635159001010,1,0,214337.592773438,2089.82880942921
10084,261635142002005,2,6,475658.973632813,3128.83363213485
10085,261635159001000,0,0,24248.3046875,1211.14909622558
10086,261635220001041,0,1,118553.089111328,1391.86841045697
10087,261635220001045,0,2,227047.684082031,1954.32373071356
10088,261635010001012,2,3,240892.035644531,2185.80955247421
10089,261635007001008,4,6,226787.202636719,2068.26074987695
10090,261635009001007,2,2,221068.497070313,2074.79162028993
10091,261635011002003,1,7,192330.163085938,1859.06304104144
10092,261635011002004,0,4,220277.999511719,1923.09562425425
10093,261635041003014,3,1,83272.1606445313,1442.69185716903
10094,261635011002007,0,1,128733.03515625,1435.4039362279
10095,261635011002011,1,6,223131.124023438,1995.99720842167
10096,261635333002009,0,0,289278.204589844,2565.06568432532
10097,261635334002019,4,2,201279.958740234,1967.60747857255
10098,261635272001016,0,1,230018.355957031,2102.70750290356
10099,261635336002008,0,2,205216.170898438,1879.3866753626
10100,261635273001011,0,0,16900.2551269531,680.546889724974
10101,261635272001012,0,2,221627.744873047,2066.86685964273
10102,261635272001010,0,4,204881.496337891,1976.12368099481
10103,261635272001009,1,2,245313.336181641,2259.30910418145
10104,261635273002026,1,0,94347.9655761719,1253.2867609335
10105,261635273001004,0,0,203675.775146484,2005.47813277797
10106,261635333002012,0,2,245006.304443359,2238.22097602404
10107,261635071004010,0,0,319356.232421875,2673.31411926435
10108,261635071003009,0,0,217925.842285156,2163.01115552529
10109,261635071003008,1,2,241629.709960938,2264.95795350085
10110,261635322002000,3,0,152131.7421875,2177.45039098635
10111,261635114003008,1,0,294929.588378906,2456.68081183426
10112,261635104002028,0,0,238580.45703125,2323.82900416943
10113,261635104003016,0,0,216613.229003906,2168.99877513145
10114,261635317001009,0,0,26475.1928710938,979.085456154665
10115,261635049004032,1,1,756529.091308594,10690.4490440391
10116,261635008001000,0,0,63576.904296875,1341.51829933573
10117,261635440002013,0,1,9330.01171875,418.759708183813
10118,261635318003018,0,0,101896.093261719,1274.13873515006
10119,261635381001005,1,0,277108.428710938,2369.85858432829
10120,261635381002008,0,0,18236.2514648438,935.587793715033
10121,261635075001008,1,3,248720.768554688,2167.25972990463
10122,261635080002003,3,57,337960.233886719,2625.28907177579
10123,261635081003003,3,2,287840.143554688,2427.43293580532
10124,261635207001005,0,0,41828.5405273438,1029.48713800067
10125,261635169001012,0,1,40402.2106933594,850.094136672467
10126,261635395001019,2,3,206558.03125,1945.07842771902
10127,261635394002018,0,4,241981.323730469,2083.40063081054
10128,261635376003004,2,2,226155.401367188,2067.81265952812
10129,261635376003013,0,2,351479.315429688,2775.59698861162
10130,261635375005001,1,4,225754.864746094,2008.47744183316
10131,261635375002000,1,5,204964.865234375,1947.78918143964
10132,261635375001007,1,1,206617.874511719,1944.20613293128
10133,261635377002000,0,1,877111.991210938,4261.38931565958
10134,261635377003011,1,6,283832.473144531,2406.68925936777
10135,261635436002000,0,0,281747.955566406,2479.70194030887
10136,261635437002006,0,1,267539.887207031,2365.51769799739
10137,261635436003000,1,0,263742.30859375,2441.29732640458
10138,261635264001005,3,2,110336.150634766,1330.068985228
10139,261635264001004,1,1,398387.750488281,2524.46309733377
10140,261635014003012,1,3,203620.254882813,1961.8124156495
10141,261635019001006,1,2,189884.713378906,1894.9829332036
10142,261635018002002,1,3,242906.776367188,2076.57555597214
10143,261635018002007,0,1,197901.953125,1919.53671702274
10144,261635019003003,0,1,200579.622070313,1927.87858159352
10145,261635018003004,2,2,197774.225097656,1919.10460543257
10146,261635018004004,0,4,303019.201171875,2459.5870025324
10147,261635016001006,1,5,207029.380859375,1911.25706931519
10148,261635016001005,1,2,254099.0390625,2060.06200416827
10149,261635016001012,6,9,546933.567871094,3513.0334200699
10150,261635163001020,0,4,380445.430664063,2722.60639096333
10151,261635366004016,1,0,33444.6977539063,855.891772143514
10152,261635372002027,0,0,38795.9821777344,1396.72042487301
10153,261635334002007,0,1,62025.4008789063,1206.98866797222
10154,261635272001004,1,1,5700.48095703125,409.27613994804
10155,261635224001017,0,0,9705.65502929688,544.361068118493
10156,261635073003021,0,0,144797.937011719,3250.62263097991
10157,261635078001017,0,0,226269.631347656,2223.54206829545
10158,261635073003007,2,1,171669.817871094,1699.30952369933
10159,261635073001013,1,4,368597.176757813,2888.44626206659
10160,261635073003017,0,0,215240.37109375,1963.10597039621
10161,261635073003028,0,1,168672.514648438,1789.28009022924
10162,261635020001008,0,2,295080.211425781,2561.09953925836
10163,261635020001012,1,4,292019.985839844,2606.22339819904
10164,261635013003003,1,0,187812.623046875,1889.83569032684
10165,261635013003007,0,1,191118.611816406,1925.0563104526
10166,261635048002011,1,1,394384.860351563,3536.01752041835
10167,261635048002020,0,1,130093.59375,1566.89403862977
10168,261635048001013,1,0,351362.033203125,3028.3144321491
10169,261635110002021,0,0,159320.8671875,1728.42378296848
10170,261635110001000,0,1,310605.441894531,2964.83013965419
10171,261635048001015,0,0,529407.470703125,3635.19897231099
10172,261635048001020,0,1,752496.559570313,3803.74891959367
10173,261635047002000,0,3,299121.482910156,2528.1520484141
10174,261635051003000,0,6,176490.283203125,1845.00321504582
10175,261635005001015,2,2,142296.397949219,1521.52368272024
10176,261635257002001,3,4,313740.864746094,2935.11918122393
10177,261635257001010,0,2,141576.686523438,1614.38267754845
10178,261635258001002,1,3,127384.281494141,1432.14296618537
10179,261635264001007,1,3,131467.886230469,1463.52672455323
10180,261635264001014,0,0,110352.011474609,1329.99218244022
10181,261635421006011,0,0,216643.168945313,1973.51202746416
10182,261635422003005,0,1,217803.350097656,1980.38029221999
10183,261635422004007,0,4,194989.001464844,1910.68100167372
10184,261635430002028,0,0,232287.506347656,2109.09104228676
10185,261635429003007,1,3,280845.329589844,2412.93023444756
10186,261635189001064,1,9,223025.138183594,1916.57200778484
10187,261635234002007,2,2,239863.423095703,2031.17409397399
10188,261635234001006,0,7,189570.154785156,1967.08717348871
10189,261635233002009,0,1,225801.491455078,1922.43694635879
10190,261635233003003,3,1,228069.593505859,1989.14022831266
10191,261635211002010,0,0,153862.835205078,1576.83676400881
10192,261635211002025,1,4,181407.557861328,1751.73031410335
10193,261635031002005,2,6,222772.408691406,1997.73558021675
10194,261635002003002,6,3,197625.911621094,1938.27749307617
10195,261635467002013,2,0,207688.547851563,1932.74400188839
10196,261635460001002,3,9,217231.347900391,1988.72082170834
10197,261635467001008,0,5,164998.047363281,1805.56423056027
10198,261635467001012,0,6,61406.8784179688,2298.30613848342
10199,261635453002011,1,0,127361.355957031,1571.72151432479
10200,261635453002005,0,0,192119.638916016,1859.28591748422
