OBJECTID,GEOID10,GlobalID,OCC_RES,OCC_BUS,VAC_RES,VAC_BUS,TotalAddresses,TotalOCC,TotalVAC,TotRES,TotBUS,PctVAC,Shape__Area,Shape__Length
9104,261635401003004,86a22059-6d30-4690-8a15-5a4947387a4a,22,,5,,27,22,5,27,0,0.185185185185185,209981.082519531,1953.75406408499
9105,261635402004007,98d5b887-1e18-4607-a710-66029c922096,12,,11,,23,12,11,23,0,0.478260869565217,191612.565917969,1871.51089545701
9106,261635403005013,ae6dc694-9c48-4372-b8ca-10485a51052c,21,,3,,24,21,3,24,0,0.125,352333.166992188,2331.42356564613
9107,261635403005012,57f4f5be-5c3d-45bc-92d1-e0d8af016b65,7,,2,,9,7,2,9,0,0.222222222222222,96030.623046875,1395.14469588184
9108,261635403004002,85415b97-8a6d-4d46-b9e9-9cd3a5172c99,23,,5,,28,23,5,28,0,0.178571428571429,194457.427734375,1915.71585080838
9109,261635403004010,34606c8b-57d9-41b4-8034-30ff585f0f1c,22,,4,,26,22,4,26,0,0.153846153846154,195018.567382813,1909.99784274499
9110,261635403005005,a3a1f643-732e-4222-b511-1f91d377f8b7,15,,6,1,22,15,7,21,1,0.318181818181818,197116.520507813,1940.13903445207
9111,261635403004001,f4e20992-9f30-4764-8990-3f9a6186c709,26,,4,,30,26,4,30,0,0.133333333333333,213223.357421875,1973.12400010875
9112,261635404004006,831c9477-9248-4887-8f08-b17505badbc5,25,,1,,26,25,1,26,0,0.0384615384615385,185263.172363281,1887.01143175224
9113,261635404004009,338f453f-c18d-4972-b41f-6e9db0583998,6,,2,,8,6,2,8,0,0.25,182023.967773438,1825.92128446193
9114,261635401002006,58b03044-72f4-4a4a-b810-ebeb0a1915a1,55,,2,,57,55,2,57,0,0.0350877192982456,408365.619628906,3259.30938187462
9115,261635401003005,1dade642-0f88-4197-b5c3-8fe9c70cd5df,22,,4,,26,22,4,26,0,0.153846153846154,224703.5390625,2002.54980545102
9116,261635401001039,dec5bee3-b391-4b17-bc92-fb2ae4a5efb7,21,,,,21,21,0,21,0,,189079.689453125,1893.00288955816
9117,261635387001005,d74c6c23-ee0e-4560-8441-7c12a2303c6f,30,,,,30,30,0,30,0,,196401.8671875,1922.87885229666
9118,261635068001001,8506032f-cbaf-412d-b214-7bcd6a3a8a07,15,1,,,16,16,0,15,1,,249694.682128906,2169.27630302397
9119,261635068004001,08b25b38-9b57-4959-b3eb-37c4c92b509a,25,3,2,,30,28,2,27,3,0.0666666666666667,202117.921386719,2044.03778330533
9120,261635066004001,5c4bf0e3-2beb-48cd-9770-afb6b5450fa3,21,,10,,31,21,10,31,0,0.32258064516129,279367.188476563,2331.48986870941
9121,261635066004008,669a3d63-f666-4a42-a3af-ef06c09050e3,5,2,7,5,19,7,12,12,7,0.631578947368421,250971.468261719,2155.98946543544
9122,261635065001008,b9b0fb70-239c-4187-97d9-2149b1c4beee,14,,9,,23,14,9,23,0,0.391304347826087,231571.694824219,2007.54603768283
9123,261635063002007,8d998f9e-dd20-4a29-bc2d-145597e0c13b,5,3,,3,11,8,3,5,6,0.272727272727273,203599.677734375,1930.91883244705
9124,261635065001011,49f729c1-57e5-455b-8348-34f7004dc886,18,,4,,22,18,4,22,0,0.181818181818182,270815.134277344,2226.57750728982
9125,261635063003014,d7d23fab-922c-4499-a8cc-d15444933b6e,,5,,1,6,5,1,0,6,0.166666666666667,344868.340332031,2353.71698100027
9126,261635062002012,6ac067c9-d3bd-4454-8b47-9be3602093c0,,1,,1,2,1,1,0,2,0.5,292931.187988281,2169.81256801712
9127,261635062002021,8aa2cfe6-4483-4bb0-b039-7aef70c5d436,21,,5,,26,21,5,26,0,0.192307692307692,170377.0703125,1705.11398163097
9128,261635063002015,045a1101-dd39-42e9-b062-c7c61e131ce9,25,,3,,28,25,3,28,0,0.107142857142857,220948.517089844,2008.17826994048
9129,261635143001022,e2dda70a-5b38-40b1-899b-2087753136e5,59,88,,2,149,147,2,59,90,0.0134228187919463,1611024.16601563,7390.87776889079
9130,261635043002003,52af185e-dd61-4162-9e1d-4988dc4a61d6,35,,5,,40,35,5,40,0,0.125,289669.1015625,2370.6059413519
9131,261635043002006,b11b1a97-ea90-4e3a-a9b5-e846cd19c23b,17,1,19,1,38,18,20,36,2,0.526315789473684,373594.364746094,2771.69617560402
9132,261635043002008,03531726-8342-4e29-a673-2e4d4b89d5d0,9,4,13,,26,13,13,22,4,0.5,297349.338378906,2639.24834114308
9133,261635123001007,bd39cbee-f1c4-4283-88d1-1026b5bede75,3,3,4,,10,6,4,7,3,0.4,231716.475585938,2265.24589748989
9134,261635017001002,4b1e9b3c-d1dd-40ac-a762-3c9241ab8181,12,11,3,8,34,23,11,15,19,0.323529411764706,276380.827636719,2305.5248284373
9135,261635003001009,cce1396d-9b94-4130-8d1a-b6b0877e0894,10,,10,,20,10,10,20,0,0.5,215569.858886719,1969.84331832675
9136,261635003002011,89503ad1-895e-4e89-89c5-8a6e531d3a67,13,,6,,19,13,6,19,0,0.315789473684211,214256.080566406,1964.16605939173
9137,261635006004010,2af471df-fcd5-4b10-8411-0b51cfc5ed1b,9,1,13,,23,10,13,22,1,0.565217391304348,180318.985351563,1863.46171441227
9138,261635006004007,9c8e8165-5fc4-4ce6-b5a3-0a8709110473,16,,17,,33,16,17,33,0,0.515151515151515,212745.0703125,2078.19679113266
9139,261635006004012,306b2cec-42fb-4698-8ceb-cb1d3a729841,3,,21,,24,3,21,24,0,0.875,177994.626953125,1846.944367645
9140,261635073002009,22fd91e6-0bd3-4e93-bb29-01ec3167b60d,7,,5,,12,7,5,12,0,0.416666666666667,104693.012695313,1305.58530567833
9141,261635073003002,eb87272c-988b-4980-bde3-7d2b34d0f5cf,35,,12,,47,35,12,47,0,0.25531914893617,358931.171386719,2854.55498405931
9142,261635073003024,3b3ed3c4-a594-4454-bd70-adf9463020a6,,,2,,2,0,2,2,0,1,71010.4223632813,1063.43504928981
9143,261635078001017,2e8090ce-5508-4fc6-8f1c-101e6825d763,6,,5,1,12,6,6,11,1,0.5,226269.631347656,2223.54206829545
9144,261635073003007,9db26f62-fa80-40f5-ae98-ee9e943e050e,9,,10,,19,9,10,19,0,0.526315789473684,171669.817871094,1699.30952369933
9145,261635073001013,478fb4f8-ccf3-45cd-8013-5233d01a7eac,42,1,10,,53,43,10,52,1,0.188679245283019,368597.176757813,2888.44626206659
9146,261635073003017,e4648120-f264-4a9a-830a-ca042aed40de,11,,9,,20,11,9,20,0,0.45,215240.37109375,1963.10597039621
9147,261635073003028,a9d72d13-f6fc-414f-9e05-c24a5b866fd3,1,,1,,2,1,1,2,0,0.5,168672.514648438,1789.28009022924
9148,261635020001008,62e14930-20b1-43c2-a154-bfedf31c222a,13,1,2,,16,14,2,15,1,0.125,295080.211425781,2561.09953925836
9149,261635020001012,52a7d2cb-1de8-4a6b-90b3-4a42f9112cca,30,,3,,33,30,3,33,0,0.0909090909090909,292019.985839844,2606.22339819904
9150,261635013003003,7a86cfba-2bf1-4550-a10b-1bcb16dd7415,24,,6,,30,24,6,30,0,0.2,187812.623046875,1889.83569032684
9151,261635013003007,d3f59673-e506-42a8-b4c9-065b70db785f,16,2,11,3,32,18,14,27,5,0.4375,191118.611816406,1925.0563104526
9152,261635048002011,7d5524de-def7-4400-a6b4-2b3d4f5b8f7f,27,2,5,1,35,29,6,32,3,0.171428571428571,394384.860351563,3536.01752041835
9153,261635048002020,9b539bf0-5a48-4336-a4a5-3ce8d8410c92,1,,1,1,3,1,2,2,1,0.666666666666667,130093.59375,1566.89403862977
9154,261635048001013,5055dac1-dd2a-456b-9a20-d6289d6e1cd9,8,,3,,11,8,3,11,0,0.272727272727273,351362.033203125,3028.3144321491
9155,261635110001000,73f5699c-ec42-4ff8-8899-4fcf57141e98,15,2,10,1,28,17,11,25,3,0.392857142857143,310605.441894531,2964.83013965419
9156,261635110002017,23e5d248-acde-4c29-96c0-ad06abdb6556,,1,,1,2,1,1,0,2,0.5,198681.544921875,1983.52971054092
9157,261635048001015,69bd35d7-c113-407f-a102-05e64a68d2af,6,,2,2,10,6,4,8,2,0.4,529407.470703125,3635.19897231099
9158,261635048001020,5eec7477-db29-4e33-ab67-29d9bfad9879,12,2,6,1,21,14,7,18,3,0.333333333333333,752496.559570313,3803.74891959367
9159,261635047002000,09900f9a-1253-4bd8-a546-0b4e866a4f0f,17,,9,1,27,17,10,26,1,0.37037037037037,299121.482910156,2528.1520484141
9160,261635051003000,b89b51d5-3c66-44f3-8553-01cfb8e71689,22,,3,,25,22,3,25,0,0.12,176490.283203125,1845.00321504582
9161,261635005001015,03a0fd04-e429-46dd-96ab-d3ae8af6950a,,7,,,7,7,0,0,7,,142296.397949219,1521.52368272024
9162,261635257002001,9e8aa875-a732-4bca-ba59-8deee3be32fb,50,4,4,2,60,54,6,54,6,0.1,313740.864746094,2935.11918122393
9163,261635257001010,8ef2cd47-161d-4ee7-b7cc-0b4840ade9ae,23,3,1,,27,26,1,24,3,0.037037037037037,141576.686523438,1614.38267754845
9164,261635258001002,70ef1d68-1e95-41e2-8447-908eb4129837,13,1,3,,17,14,3,16,1,0.176470588235294,127384.281494141,1432.14296618537
9165,261635303001009,aca2aef6-e674-44b6-966f-ca9017dbbe93,19,,8,,27,19,8,27,0,0.296296296296296,211861.423828125,1951.42108400868
9166,261635302002007,6698ee55-ac84-4c04-9d33-3e30afaf90b1,32,2,5,,39,34,5,37,2,0.128205128205128,297200.735839844,2453.98556277188
9167,261635302002001,3d7a532c-27ff-4170-a69a-6e63ac8a1241,33,,6,,39,33,6,39,0,0.153846153846154,275768.466796875,2377.23320266736
9168,261635302002004,0c8aed73-a230-4c09-b008-d8bccb056bcc,43,1,17,,61,44,17,60,1,0.278688524590164,279656.389160156,2409.72447758525
9169,261635301003009,2e2ed111-bb90-40a6-898e-f1c6d5e95d45,41,,9,,50,41,9,50,0,0.18,293013.542480469,2424.92969158406
9170,261635302003000,717e6682-d8bf-4216-9f5c-8d48532a27d9,44,1,31,,76,45,31,75,1,0.407894736842105,392642.227539063,3227.66514987001
9171,261635301002006,35610ce9-f6de-45fd-ac99-edb20d3fe8dc,9,1,8,,18,10,8,17,1,0.444444444444444,288296.37109375,2418.23986936689
9172,261635301002005,7c8ff099-7843-4026-a7fb-bb4b9c30b834,5,5,9,,19,10,9,14,5,0.473684210526316,291691.584960938,2427.88971955135
9173,261635234001007,b14161ce-9146-4838-915b-df6a5eec568e,2,,,,2,2,0,2,0,,121838.379638672,2439.37007876392
9174,261635211002007,1fdb72b5-4dda-4bcb-813c-fd3708471817,6,8,,,14,14,0,6,8,,139297.539794922,1498.48786774231
9175,261635211002019,54a4015c-9a8e-4b7a-90df-67abe11bf5bc,18,,,,18,18,0,18,0,,249758.043701172,2063.49584333986
9176,261635211002027,e909cead-c160-4c11-81bb-33412ec91621,41,,,1,42,41,1,41,1,0.0238095238095238,133552.464111328,1443.44789442916
9177,261635006004006,d07ecb29-9489-4839-98aa-d96305a91d90,14,,9,1,24,14,10,23,1,0.416666666666667,183066.202148438,1871.87643092515
9178,261635006004004,105d7eeb-21d5-4ca1-98bb-2e3e754e5d8c,16,,9,,25,16,9,25,0,0.36,166159.00390625,1785.78308115481
9179,261635003001003,d5c5a9bb-a527-4e59-9040-76b804721c4b,18,,12,,30,18,12,30,0,0.4,214762.961914063,1967.9708343687
9180,261635006001009,03384bca-66a3-467c-93b5-f447f43d39d9,28,,2,,30,28,2,30,0,0.0666666666666667,193878.975585938,1907.86606221105
9181,261635006001012,75ecad60-b2f1-41f0-9ac9-833089f44c36,24,,7,,31,24,7,31,0,0.225806451612903,192450.877441406,1903.57023525132
9182,261635006001016,0d3aadb1-0c01-4c23-8d75-4ff0faa66a9e,29,,5,,34,29,5,34,0,0.147058823529412,271532.05859375,2427.17406468408
9183,261635005001003,61ca3ba0-4f2b-49ce-a91a-9bf5c625109b,16,,12,,28,16,12,28,0,0.428571428571429,193807.233398438,1904.70310351634
9184,261635318001005,39c4de29-7e00-4c9b-afce-dbb9e489b245,22,,26,,48,22,26,48,0,0.541666666666667,287859.786132813,2553.35573636738
9185,261635311002005,2157e596-1002-47ae-8fa3-997f3459fe90,43,,24,,67,43,24,67,0,0.358208955223881,235884.71484375,2210.22009861159
9186,261635221002023,4d52e5eb-069d-4617-b20e-29bb4bda0088,1,,1,,2,1,1,2,0,0.5,102584.71484375,1322.38287245574
9187,261635262002006,42f701d9-e110-42d1-94f9-0c6e3e59a09e,27,,4,,31,27,4,31,0,0.129032258064516,217811.206298828,2083.34013958202
9188,261635012001021,564ce9f1-677d-43d6-be27-a88a02e42075,12,1,11,,24,13,11,23,1,0.458333333333333,219084.129882813,1996.80990122656
9189,261635012001012,0b90bf06-8016-40bd-bf1f-f65f140c5369,16,,9,,25,16,9,25,0,0.36,206629.732421875,1954.09871512025
9190,261635012001016,fab1652f-6d87-43d0-93d7-e5d6117bc138,,2,,2,4,2,2,0,4,0.5,53515.22265625,1016.87431507835
9191,261635341003022,c3543b99-f3ef-41cd-8cc2-aea196bea713,,1,,,1,1,0,0,1,,109792.036621094,1422.01952361912
9192,261635335001009,6692c167-f379-4d15-81ed-b7ec32d00486,3,,3,,6,3,3,6,0,0.5,37688.2253417969,868.982201486848
9193,261635346002003,2eae92e0-1191-4251-8292-aac1376543b4,11,,5,,16,11,5,16,0,0.3125,179887.595458984,2154.55742101427
9194,261635260001005,cb291c10-45f6-4a68-910f-327492052203,26,2,7,,35,28,7,33,2,0.2,455594.285644531,6019.67081937209
9195,261635245002010,979a2799-9b6b-46e7-93e7-e900cdc3525d,,7,,1,8,7,1,0,8,0.125,215429.067382813,2070.50961060811
9196,261635185001004,ce533e39-8582-42e1-be5e-5c8ccef2a0dd,,1,,,1,1,0,0,1,,31908.8051757813,749.846100632086
9197,261635364004003,eb03a512-6bb2-407f-8caf-7a1ed8b5625d,18,,13,,31,18,13,31,0,0.419354838709677,266333.457519531,2301.20718143813
9198,261635364003010,b9d80e09-e1c4-4772-a4b6-85fffa5144d9,22,2,6,,30,24,6,28,2,0.2,260228.014648438,2374.96632853731
9199,261635364004010,42021aca-993c-41aa-a8fb-a9a30d2b240e,32,,3,,35,32,3,35,0,0.0857142857142857,318371.164550781,2621.91517454767
9200,261635303002003,ab1aebd6-ad5b-4ec3-9b60-b3e9f0fb118b,18,5,3,2,28,23,5,21,7,0.178571428571429,232180.111816406,2143.95137593105
9201,261635364004001,9b1600b0-65bb-4921-9134-5f99da9aff5d,26,,14,,40,26,14,40,0,0.35,250878.024902344,2264.86194579804
9202,261635303002001,ceb1cbe0-29e7-44ed-9980-dd5415367a5d,27,,14,5,46,27,19,41,5,0.41304347826087,243897.602050781,2176.77872347644
9203,261635302002002,ebd765a6-3141-4148-a50b-0091a88bad47,34,,7,,41,34,7,41,0,0.170731707317073,283244.376953125,2391.08773130269
9204,261635343002005,4333f2d9-2f7e-42df-841d-67902e7771fd,14,1,6,2,23,15,8,20,3,0.347826086956522,279138.615722656,2360.68565722484
9205,261635343001008,5ebe1156-114c-4624-ae1e-f48bec420261,12,3,7,1,23,15,8,19,4,0.347826086956522,267067.380126953,2337.95749660872
9206,261635248005009,e185c2bc-3557-49a9-8ece-ea3e1602dcf4,18,,9,,27,18,9,27,0,0.333333333333333,214624.489013672,2051.40646772965
9207,261635248005002,5161814a-8894-4ef9-aa80-7d1b2a9c56e1,27,1,2,,30,28,2,29,1,0.0666666666666667,236651.23828125,2201.96312518911
9208,261635248005006,75ac5bd1-b433-4627-95a1-a9b0eadb69cc,5,3,1,,9,8,1,6,3,0.111111111111111,197413.130371094,2013.726887711
9209,261635248005016,6bc64a4e-cd54-4ff7-b3a5-bf33e7eb22c8,17,3,11,2,33,20,13,28,5,0.393939393939394,327428.5625,3088.96399480315
9210,261635223002029,68a27c63-5c54-497a-bf0e-17fd17e2bf91,11,,10,,21,11,10,21,0,0.476190476190476,163129.47265625,1687.39413878981
9211,261635223001023,3cc6ae3c-96e0-4a47-bbec-0990b122c035,4,,5,,9,4,5,9,0,0.555555555555556,184810.142578125,1738.83083703156
9212,261635223001043,6ad13a05-05c0-4677-9346-44cf37677b19,,,,1,1,0,1,0,1,1,58290.5830078125,992.771931634389
9213,261635219003037,301aa0f8-3f6a-41a0-861a-f748f4f8e490,8,,4,,12,8,4,12,0,0.333333333333333,189211.658691406,1764.64372754549
9214,261635220001069,cce6d189-30e2-4b43-b812-e307a8c99faf,8,,2,,10,8,2,10,0,0.2,237447.529541016,1988.95437418624
9215,261635219003025,bcbe62f9-1292-490a-9b19-75faefc999c2,,1,,,1,1,0,0,1,,548510.925292969,2939.11175242499
9216,261635220001034,6395a545-6924-43f1-8828-7099b0c8287c,12,,2,1,15,12,3,14,1,0.2,265402.350585938,2148.36475491501
9217,261635220001066,b33d777a-5778-4f94-8170-73897601ff5c,11,,3,1,15,11,4,14,1,0.266666666666667,208066.856445313,1890.62978639434
9218,261635220001038,c6ed00ea-ec4d-4723-94a0-cd71be3be270,5,1,5,,11,6,5,10,1,0.454545454545455,203619.779052734,1875.93024347055
9219,261635220001064,933ba0e2-8080-43ae-8635-46272a290d7a,9,,4,,13,9,4,13,0,0.307692307692308,175161.919433594,1780.21612427836
9220,261635224002002,54607063-8f2c-4518-9fc7-4b9814e93796,,1,,,1,1,0,0,1,,114624.983886719,1525.07235694462
9221,261635326001003,1500978a-6692-48d6-ac37-9593b55a4997,45,,20,,65,45,20,65,0,0.307692307692308,326669.125732422,2514.88076598719
9222,261635339003035,15ed9e31-f930-462b-9996-e1f5d4f417ff,39,2,1,,42,41,1,40,2,0.0238095238095238,348205.020019531,2407.78861804576
9223,261635339003052,81be9611-e87a-490d-aecb-193dad7dc2bb,12,1,2,,15,13,2,14,1,0.133333333333333,146027.297119141,1757.49227697194
9224,261635219003024,71d97bf6-5ccd-46b0-8f64-aebe57f1d067,14,,7,1,22,14,8,21,1,0.363636363636364,228061.025146484,1922.99504787146
9225,261635219003022,3b5db6ca-2aa3-45d8-91e7-aef58c3bc354,48,1,,,49,49,0,48,1,,154063.890380859,1578.37478768019
9226,261635220001041,1fcfd4b4-e61a-4ae5-b159-85bfc08717c0,3,,1,,4,3,1,4,0,0.25,118553.089111328,1391.86841045697
9227,261635220001045,259f9baf-8571-45b8-8859-8e5fbc517b48,30,,1,,31,30,1,31,0,0.032258064516129,227047.684082031,1954.32373071356
9228,261635010001012,82f9f759-c1d0-410a-9fd3-052f6dfb046a,48,,7,1,56,48,8,55,1,0.142857142857143,240892.035644531,2185.80955247421
9229,261635007001008,d1cfbe5b-743c-4588-b8c9-4378b888e417,32,,1,1,34,32,2,33,1,0.0588235294117647,226787.202636719,2068.26074987695
9230,261635009001007,6e9924ac-28d9-47bc-beec-fbd8866ebd61,33,,4,,37,33,4,37,0,0.108108108108108,221068.497070313,2074.79162028993
9231,261635041002000,15466296-f7fe-4738-90a0-52a3c1d2873d,1,,9,,10,1,9,10,0,0.9,199759.915039063,1913.75576735588
9232,261635011002003,39a8e70b-ef03-46f3-b06d-8e92f27d291b,18,,12,,30,18,12,30,0,0.4,192330.163085938,1859.06304104144
9233,261635011002004,0a5ae126-f16a-48a9-b5ee-3863004aa9f6,26,,3,,29,26,3,29,0,0.103448275862069,220277.999511719,1923.09562425425
9234,261635041003014,09f40c52-1da5-43ed-8806-e00c81f6e5b0,39,,3,,42,39,3,42,0,0.0714285714285714,83272.1606445313,1442.69185716903
9235,261635011002007,6e313b95-c64e-492d-90e4-8e86ae9d6607,12,,3,,15,12,3,15,0,0.2,128733.03515625,1435.4039362279
9236,261635011002011,8a91e103-dc0d-4238-bf84-3759629be09d,18,,16,,34,18,16,34,0,0.470588235294118,223131.124023438,1995.99720842167
9237,261635333002009,d8c19ff4-8e04-4fce-8053-f25ecab06e30,19,,25,,44,19,25,44,0,0.568181818181818,289278.204589844,2565.06568432532
9238,261635334002019,5326bcd6-1744-43eb-ba46-028b8593651e,19,1,23,,43,20,23,42,1,0.534883720930233,201279.958740234,1967.60747857255
9239,261635272001016,fdea586d-8524-4bcc-9276-8b020f8d7670,11,,10,,21,11,10,21,0,0.476190476190476,230018.355957031,2102.70750290356
9240,261635336002008,c92b7a58-9dfa-4908-a2ef-3d120cbd9aeb,26,,17,,43,26,17,43,0,0.395348837209302,205216.170898438,1879.3866753626
9241,261635272001012,962750cf-69f0-4024-89c6-5f12b00f636d,21,,16,,37,21,16,37,0,0.432432432432432,221627.744873047,2066.86685964273
9242,261635272001010,05caeabf-9018-4ee7-af94-f9103db40b68,15,,19,,34,15,19,34,0,0.558823529411765,204881.496337891,1976.12368099481
9243,261635272001009,7d323955-ffcb-4532-b73f-6cae16378d79,21,,15,2,38,21,17,36,2,0.447368421052632,245313.336181641,2259.30910418145
9244,261635273001018,92fd6c89-a651-4942-b579-fbd3256fa304,18,,19,,37,18,19,37,0,0.513513513513513,249602.862304688,2364.80923669066
9245,261635272001023,407b5be5-2b27-489b-9bee-53ceaa631c05,13,,12,,25,13,12,25,0,0.48,203551.080810547,1995.29665713475
9246,261635273001004,635e5bb4-e132-4c8f-9e38-b0f138858f44,8,1,11,,20,9,11,19,1,0.55,203675.775146484,2005.47813277797
9247,261635333002012,200e4894-60dc-4312-a33d-6c763a98c359,23,,16,,39,23,16,39,0,0.41025641025641,245006.304443359,2238.22097602404
9248,261635071004010,382a6c95-1b88-4d75-8338-396188865ce1,,,,1,1,0,1,0,1,1,319356.232421875,2673.31411926435
9249,261635071003009,6c035d6e-a481-4203-bb46-6cb77b71fb3a,19,,10,,29,19,10,29,0,0.344827586206897,217925.842285156,2163.01115552529
9250,261635071003008,81bab73c-37ac-451f-9175-df43fc099d39,15,1,17,,33,16,17,32,1,0.515151515151515,241629.709960938,2264.95795350085
9251,261635322002000,821ed759-9e09-43fc-a5fe-e1128df5d01c,8,,1,,9,8,1,9,0,0.111111111111111,152131.7421875,2177.45039098635
9252,261635114003008,4a2b3143-f5e4-4af4-b2d0-29a6aa0cd99a,20,,11,,31,20,11,31,0,0.354838709677419,294929.588378906,2456.68081183426
9253,261635104002028,cee78436-9819-48ec-bd5d-0ed8675d1d70,4,,6,2,12,4,8,10,2,0.666666666666667,238580.45703125,2323.82900416943
9254,261635104003016,c3a480a9-3705-4617-b4ef-89669f4da459,7,1,7,,15,8,7,14,1,0.466666666666667,216613.229003906,2168.99877513145
9255,261635318003018,ad22f92c-b633-474b-94ce-fb2471bc3a9d,17,,4,,21,17,4,21,0,0.19047619047619,101896.093261719,1274.13873515006
9256,261635381001005,e44099eb-42eb-41db-8ead-fb480afd087b,33,1,1,1,36,34,2,34,2,0.0555555555555556,277108.428710938,2369.85858432829
9257,261635075001008,065e5fea-e805-445a-9da8-5be78950d2c5,24,2,1,1,28,26,2,25,3,0.0714285714285714,248720.768554688,2167.25972990463
9258,261635080002003,9b8d529c-0f4e-41b4-8fd8-364a661d74a4,,2,,1,3,2,1,0,3,0.333333333333333,337960.233886719,2625.28907177579
9259,261635081003003,207b8198-4644-49f7-9acc-4b3d07bc4a6f,3,6,7,2,18,9,9,10,8,0.5,287840.143554688,2427.43293580532
9260,261635342005021,d7641cf8-f363-4dfe-8656-a02b87ca3adc,37,,12,,49,37,12,49,0,0.244897959183673,305468.760742188,2697.21052340011
9261,261635342005014,90749eb0-e056-449e-86ac-ff30c867118f,13,,3,,16,13,3,16,0,0.1875,124040.338134766,1439.48323861772
9262,261635342004003,8ae00ea3-17ba-4b02-a052-554024286a96,22,6,18,4,50,28,22,40,10,0.44,250718.91796875,2345.43000135601
9263,261635352001010,5ce39b40-1478-4eeb-9bad-ca6975b47708,8,1,5,,14,9,5,13,1,0.357142857142857,234205.288085938,2068.36499874018
9264,261635343002009,014cfdfa-68ea-4487-9dd4-376addf335fd,14,,5,,19,14,5,19,0,0.263157894736842,139596.020751953,1948.03113402911
9265,261635343002010,d29083fa-dbff-404d-a17f-87163e48b5c8,24,,9,,33,24,9,33,0,0.272727272727273,263376.052734375,2264.38195401327
9266,261635343002003,d9277141-ccba-4867-bb58-e89f74b7cc7b,17,,6,,23,17,6,23,0,0.260869565217391,221701.549804688,2119.8251475772
9267,261635343002004,842a119c-8395-4440-8061-6788d506a903,13,1,10,3,27,14,13,23,4,0.481481481481481,276026.572265625,2349.19378349902
9268,261635247004009,1d6c94ff-ee77-46e3-bc6c-9a4c40c42cfe,9,2,12,5,28,11,17,21,7,0.607142857142857,232923.997070313,2217.17271369124
9269,261635432001022,da649687-63f1-46da-a8f9-01041b64705b,21,,1,,22,21,1,22,0,0.0454545454545455,182167.690429688,1810.66695651506
9270,261635432003007,b2a127a3-827d-4c12-bec9-d94dd9a11982,18,2,1,5,26,20,6,19,7,0.230769230769231,191086.903808594,1855.04726126263
9271,261635435002003,5f0ca0f8-c910-4193-9946-d57d453b5d3b,9,,14,,23,9,14,23,0,0.608695652173913,201793.338378906,1923.69942031525
9272,261635435002000,2e3f633b-991e-4759-94dc-42889d7909da,13,,11,,24,13,11,24,0,0.458333333333333,196434.463378906,1907.49130270989
9273,261635432003004,8ffa209b-a187-40f1-a3d6-2bf4df5358ac,25,2,3,,30,27,3,28,2,0.1,240553.274414063,2238.18559472509
9274,261635432003001,13556a7c-6e8c-4cb3-8496-8d81414e18f1,,1,,,1,1,0,0,1,,78484.7329101563,1108.52163647092
9275,261635395001019,86d966ca-6ec2-4067-9f45-c368b8527b99,24,,1,,25,24,1,25,0,0.04,206558.03125,1945.07842771902
